ACARA SML ID,AGE ID,Notes,School Name,Contact Name,Position,Contact Number,Email,Suburb,State,Postcode,School Sector,School Type,School URL,Screenrights License Yes/No,Year Range,Geolocation,Teaching Staff,Full Time Equivalent Teaching Staff,Non-Teaching Staff,Full Time Equivalent Non-Teaching Staff,Total Enrolments,Girls Enrolments,Boys Enrolments,Full Time Equivalent Enrolments,Indigenous Enrolments (%),Language Background Other Than English (%),individual account
48443,12605,,Menzies Community School,,,,,Menzies,WA,6436,Government,Combined,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5298,Yes,K-12,Very Remote,4,3.8,7,4.3,18,7,11,16.9,94,94,possibly no
48827,15192,,East Victoria Park Education Support Centre,,,,,East Victoria Park,WA,6101,Government,Special,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=6065,Yes,K-6,Major Cities,8,4.6,17,11,18,6,12,16.8,11,81,possibly no
48947,192,,St Joseph's School,,,,,Southern Cross,WA,6426,Catholic,Primary,http://www.stjoessx.wa.edu.au,Yes,PP-5,Remote,5,4.2,6,3.7,18,8,10,18,0,22,possibly no
48973,16458,,John Pujajangka Piyirn School,,,,,Halls Creek,WA,6770,Catholic,Combined,http://www.jppmulan.wa.edu.au,Yes,2-7,Very Remote,4,4,3,2.6,18,8,10,18,100,100,possibly no
49116,16021,,Wulungarra Community School,,,,,Fitzroy Crossing,WA,6765,Independent,Combined,http://www.wulungarra.wa.edu.au,Yes,1-8,Very Remote,3,3,8,8,18,11,7,18,100,100,possibly no
42246,9550,,Upper Lansdowne Public School,,,,,Upper Lansdowne,NSW,2430,Government,Primary,http://www.lansdowneu-p.schools.nsw.edu.au,Yes,K-6,Inner Regional,1,1.5,2,1.2,17,5,12,17,6,6,possibly no
52258,30345,,School of Special Educational Needs: Behaviour and Engagement,,,,,Padbury,WA,6025,Government,Secondary,,Yes,K-12,Major Cities,97,86.3,107,84.9,18,9,9,18,28,8,possibly no
52383,30327,,Giant Steps Melbourne,,,,,Kew,VIC,3101,Independent,Special,,Yes,U,Major Cities,8,7.6,9,8.4,18,6,12,18,0,,possibly no
42271,9741,,Old Bonalbo Public School,,,,,Old Bonalbo,NSW,2469,Government,Primary,http://www.oldbonalbo-p.schools.nsw.edu.au,Yes,K-6,Outer Regional,1,1.4,3,0.9,17,9,8,17,29,0,possibly no
42282,9849,,Whian Whian Public School,,,,,Whian Whian,NSW,2480,Government,Primary,http://www.whianwhian-p.schools.nsw.edu.au/,Yes,K-6,Inner Regional,2,1.3,3,0.9,17,7,10,17,0,6,possibly no
42290,5316,,Stokers Siding Public School,,,,,Stokers Siding,NSW,2484,Government,Primary,http://www.schools.nsw.edu.au/schoolfind/locator/?do=showRecord&code=3112,Yes,K-6,Inner Regional,2,1.8,1,1,17,5,12,17,24,26,possibly no
42597,10296,,Maimuru Public School,,,,,Maimuru,NSW,2594,Government,Primary,http://www.maimuru-p.schools.nsw.edu.au,Yes,K-6,Outer Regional,2,1.4,2,1.1,17,8,9,17,0,11,possibly no
42651,10458,,Yerong Creek Public School,,,,,Yerong Creek,NSW,2642,Government,Primary,http://www.yerongck-p.schools.nsw.edu.au,Yes,K-6,Outer Regional,1,1.7,2,0.7,17,11,6,17,12,11,possibly no
43004,11077,,Lue Public School,,,,,Lue,NSW,2850,Government,Primary,http://www.lue-p.schools.nsw.edu.au,Yes,K-6,Outer Regional,1,1.3,1,0.7,17,9,8,17,18,33,possibly no
43065,11063,,Enngonia Public School,,,,,Enngonia,NSW,2840,Government,Primary,http://www.enngonia-p.schools.nsw.edu.au,Yes,P-6,Very Remote,3,2.7,4,2.5,17,7,10,17,59,3,possibly no
47056,52048,,Kaimkillenbun State School,,,,,Kaimkillenbun,QLD,4406,Government,Primary,http://www.kaimkillenbunss.eq.edu.au,Yes,Prep-6,Inner Regional,4,1.7,5,2.3,17,8,9,17,0,12,possibly no
47332,57453,,Mistake Creek State School,,,,,Mistake Creek,QLD,4721,Government,Primary,http://www.mistakecreekss.eq.edu.au,Yes,Prep-6,Very Remote,2,1.9,2,0.7,17,10,7,17,0,0,possibly no
47829,678,,St Patrick's School,,,,,Winton,QLD,4735,Catholic,Primary,http://www.spwtsv.catholic.edu.au,Yes,Prep-6,Very Remote,3,3,5,2.1,17,9,8,17,6,0,most likely
44177,10797,,Hesket Primary School,,,,,Hesket,VIC,3442,Government,Primary,http://www.hesketps.vic.edu.au,Yes,Prep-4,Inner Regional,3,2.5,3,1.9,17,8,9,17,12,0,possibly no
44583,10945,,Nullawil Primary School,,,,,Nullawil,VIC,3529,Government,Primary,http://www.nullawilps.vic.edu.au/,Yes,Prep-6,Outer Regional,2,1.6,1,0.3,17,9,8,17,0,0,possibly no
44743,12042,,Seaspray Primary School,,,,,Seaspray,VIC,3851,Government,Primary,http://www.seasprayps.vic.edu.au/,Yes,Prep-5,Outer Regional,4,3.1,3,1,17,7,10,17,35,0,possibly no
50097,16561,,Watarrka School,,,,,Petermann,NT,0872,Government,Combined,,Yes,T-9,Very Remote,2,2,2,1.3,17,6,11,17,94,88,Yes
50103,16564,,Milyakburra School,,,,,Milyakburra,NT,0822,Government,Combined,,Yes,P-12,Very Remote,5,3.9,0,0,17,10,7,17,88,94,possibly no
46555,53109,,Lakeland State School,,,,,Lakeland,QLD,4871,Government,Primary,http://www.lakelandss.eq.edu.au,Yes,Prep-6,Remote,2,1.5,4,2.2,17,7,10,16.5,0,19,possibly no
46418,52884,,Coowonga State School,,,,,Coowonga,QLD,4702,Government,Primary,http://www.coowongass.eq.edu.au,Yes,Prep-6,Inner Regional,4,2.2,5,1.8,17,6,11,16.4,24,6,possibly no
49431,7511,,Woomera Area School,,,,,Woomera,SA,5720,Government,Combined,http://www.woomera.sa.edu.au,Yes,R-12,Very Remote,4,4,2,2,18,12,6,16.1,0,0,Yes
48548,12718,,Yalgoo Primary School,,,,,Yalgoo,WA,6635,Government,Primary,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5488,Yes,K-6,Very Remote,3,3,8,5.6,17,6,11,16.4,88,53,possibly no
48987,5625,,Birlirr Ngawiyiwu Catholic School,,,,,Halls Creek,WA,6770,Catholic,Primary,http://www.yaruman.wa.edu.au,Yes,PP-6,Very Remote,4,4,8,5.6,17,6,11,17,100,100,possibly no
40773,25792,,Woodberry Learning Centre,,,,,Woodberry,NSW,2322,Government,Special,http://www.schools.nsw.edu.au/schoolfind/locator/?do=showRecord&code=5764,Yes,U,Major Cities,4,4.8,4,4.4,16,4,12,16,50,,possibly no
41886,9283,,Congewai Public School,,,,,Congewai,NSW,2325,Government,Primary,http://www.congewai-p.schools.nsw.edu.au,Yes,K-6,Inner Regional,2,1.8,2,0.8,16,8,8,16,0,0,possibly no
42235,9636,,Johns River Public School,,,,,Johns River,NSW,2443,Government,Primary,http://www.johnsriver-p.schools.nsw.edu.au,Yes,K-6,Inner Regional,1,1.4,2,0.7,16,9,7,16,6,0,possibly no
42570,10453,,Gerogery Public School,,,,,Gerogery,NSW,2642,Government,Primary,http://www.gerogery-p.schools.nsw.edu.au,Yes,K-6,Inner Regional,3,1.4,4,1.1,16,7,9,16,0,8,possibly no
42686,10616,,Gralee School,,,,,Leeton,NSW,2705,Government,Special,http://www.gralee-s.schools.nsw.edu.au,Yes,U,Outer Regional,3,4.7,4,4.4,16,9,7,16,38,0,possibly no
43569,1774,,St Joseph's Catholic Primary School,,,,,Manildra,NSW,2865,Catholic,Primary,http://www.stjosephsmanildra.bth.catholic.edu.au,Yes,K-6,Outer Regional,5,3.4,4,2.3,16,7,9,16,0,0,possibly no
43714,2389,,Koinonia Christian Academy,,,,,Bourke,NSW,2840,Independent,Combined,http://koinonia.nsw.edu.au,Yes,K-10,Very Remote,3,2.2,3,2.8,16,7,9,16,44,0,possibly no
46561,53076,,Halifax State School,,,,,Halifax,QLD,4850,Government,Primary,http://www.halifaxss.eq.edu.au,Yes,Prep-6,Remote,3,2.1,5,2.2,16,7,9,16,19,6,possibly no
46631,51980,,Dalveen State School,,,,,Dalveen,QLD,4374,Government,Primary,http://www.dalveenss.eq.edu.au,Yes,Prep-6,Inner Regional,2,1.2,6,2.3,16,6,10,16,13,0,possibly no
44285,11441,,Harston Primary School,,,,,Tatura,VIC,3616,Government,Primary,http://www.harstonps.vic.edu.au,Yes,Prep-6,Inner Regional,4,3.2,2,0.7,16,12,4,16,13,0,possibly no
44441,11701,,Tungamah Primary School,,,,,Tungamah,VIC,3728,Government,Primary,http://www.tungaps.vic.edu.au,Yes,Prep-4,Inner Regional,2,1.7,1,1,16,4,12,16,0,0,Yes
44449,11494,,Katunga South Primary School,,,,,Katunga,VIC,3640,Government,Primary,http://www.kats.vic.edu.au,Yes,1-6,Inner Regional,2,1.7,1,0.4,16,6,10,16,6,0,possibly no
45110,12039,,Loch Sport Primary School,,,,,Loch Sport,VIC,3851,Government,Primary,http://www.lochsportps.vic.edu.au,Yes,Prep-6,Outer Regional,2,1.5,1,0.8,16,8,8,16,13,25,Yes
47034,52809,,Lowmead State School,,,,,Lowmead,QLD,4676,Government,Primary,http://www.lowmeadss.eq.edu.au,Yes,Prep-6,Outer Regional,2,1.3,4,1.8,16,10,6,16,0,0,Yes
47269,52954,,Carmila State School,,,,,Carmila,QLD,4739,Government,Primary,http://www.carmilass.eq.edu.au,Yes,Prep-6,Outer Regional,2,1.6,5,2.5,16,5,11,16,0,0,possibly no
50127,16576,,Wallace Rockhole School,,,,,Wallace Rockhole,NT,0872,Government,Combined,http://www.schools.nt.edu.au/wallace/,Yes,T-9,Very Remote,1,1,1,1,16,5,11,16,63,69,Yes
52454,80112,,Australian Technology and Agricultural College,,,,,North Maclean,QLD,4280,Independent,Secondary,,Yes,10-12,Major Cities,3,3,3,2.6,16,3,13,16,6,,possibly no
48474,12632,,Nungarin Primary School,,,,,Nungarin,WA,6490,Government,Primary,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5357,Yes,K-6,Remote,3,2,8,2.6,16,7,9,15.6,25,0,possibly no
48811,15166,,Cassia Education Support Centre,,,,,South Hedland,WA,6722,Government,Special,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=6037,Yes,K-6,Remote,4,4,10,8.7,16,1,15,15.6,75,31,possibly no
48848,17675,,Esperance Senior High School Education Support Centre,,,,,Esperance,WA,6450,Government,Special,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=6098,Yes,7-12,Remote,7,4.9,11,8.2,16,5,11,16,38,13,possibly no
40596,52270,,Kioma State School,,,,,Kioma,QLD,4498,Government,Primary,http://www.kiomass.eq.edu.au,Yes,Prep-6,Remote,3,1.8,5,1.8,15,8,7,15,0,0,possibly no
41645,8696,,Macdonald Valley Public School,,,,,Central Macdonald,NSW,2775,Government,Primary,http://www.macdonaldv-p.schools.nsw.edu.au,Yes,K-6,Inner Regional,1,1.4,3,1,15,8,7,15,20,7,possibly no
40065,6620,,Ouse District School,,,,,Ouse,TAS,7140,Government,Primary,http://education.tas.edu.au/ousedistrict/SitePages/Home.aspx,Yes,K-6,Outer Regional,3,2.4,4,3.9,15,7,8,14.6,13,0,possibly no
41927,9311,,Martindale Public School,,,,,Martindale,NSW,2328,Government,Primary,http://www.martindale-p.schools.nsw.edu.au,Yes,K-6,Outer Regional,2,1.3,2,0.9,15,9,6,15,27,0,possibly no
42315,9758,,Wiangaree Public School,,,,,Wiangaree,NSW,2474,Government,Primary,http://www.wiangaree-p.schools.nsw.edu.au,Yes,K-6,Inner Regional,1,1.4,2,0.7,15,7,8,15,27,0,possibly no
42430,9375,,Chandler Public School,,,,,Wollomombi,NSW,2350,Government,Primary,http://www.chandler-p.schools.nsw.edu.au,Yes,K-6,Outer Regional,2,1.7,1,1,15,3,12,15,7,0,possibly no
42548,10666,,Bongongo Public School,,,,,Adjungbilly,NSW,2727,Government,Primary,http://www.bongongo-p.schools.nsw.edu.au,Yes,K-6,Outer Regional,1,1.4,4,0.9,15,3,12,15,13,0,possibly no
42551,10295,,Bribbaree Public School,,,,,Bribbaree,NSW,2594,Government,Primary,http://www.bribbaree-p.schools.nsw.edu.au,Yes,K-6,Outer Regional,1,1.3,1,0.9,15,7,8,15,27,0,possibly no
42941,11039,,Ballimore Public School,,,,,Ballimore,NSW,2830,Government,Primary,http://www.ballimore-p.schools.nsw.edu.au,Yes,K-6,Outer Regional,1,1.3,2,1,15,9,6,15,7,0,possibly no
42957,10966,,Carcoar Public School,,,,,Carcoar,NSW,2791,Government,Primary,http://www.carcoar-p.schools.nsw.edu.au,Yes,K-6,Inner Regional,1,1.4,1,0.8,15,7,8,15,7,18,possibly no
43037,11030,,Stuart Town Public School,,,,,Stuart Town,NSW,2820,Government,Primary,http://www.stuarttown-p.schools.nsw.edu.au,Yes,K-6,Outer Regional,2,1.4,2,1,15,6,9,15,47,7,possibly no
43045,11081,,Ulan Public School,,,,,Ulan,NSW,2850,Government,Primary,http://www.ulan-p.schools.nsw.edu.au,Yes,K-6,Outer Regional,1,1.4,2,0.9,15,9,6,15,33,0,Yes
43601,1628,,St Columba's Primary School,,,,,Berrigan,NSW,2712,Catholic,Primary,http://www.scww.catholic.edu.au,Yes,K-6,Outer Regional,6,3.8,1,0.8,15,7,8,15,0,20,possibly no
43617,1654,,St Francis Xavier Primary School,,,,,Urana,NSW,2645,Catholic,Primary,http://www.sfxuww.catholic.edu.au,Yes,K-6,Outer Regional,6,3.5,2,1.5,15,7,8,15,0,0,most likely
43746,24017,,Woodbury,,,,,Baulkham Hills,NSW,2153,Independent,Special,http://www.woodbury.org.au,Yes,U,Major Cities,5,4.6,15,11.6,15,4,11,15,0,43,possibly no
43916,3049,,Warrah School,,,,,Dural,NSW,2158,Independent,Special,http://www.warrah.org,Yes,U,Major Cities,4,4,7,3.9,15,2,13,15,0,,possibly no
46811,52889,,Clarke Creek State School,,,,,Clarke Creek,QLD,4705,Government,Primary,http://www.clarkecreekss.eq.edu.au,Yes,Prep-6,Remote,3,1.6,6,2.4,15,2,13,15,0,0,possibly no
46906,52023,,Bowenville State School,,,,,Bowenville,QLD,4404,Government,Primary,http://www.bowenvilless.eq.edu.au,Yes,Prep-6,Inner Regional,3,1.3,5,2,15,5,10,15,0,0,possibly no
44387,11639,,Talgarno Primary School,,,,,Talgarno,VIC,3691,Government,Primary,http://www.talgarnops.vic.edu.au/,Yes,1-6,Inner Regional,2,1.6,1,0.3,15,8,7,13.4,0,0,possibly no
45191,10897,,Tempy Primary School,,,,,Tempy,VIC,3489,Government,Primary,http://www.tempyps.vic.edu.au,Yes,Prep-6,Outer Regional,2,2,1,0.4,15,6,9,15,0,0,possibly no
45201,11486,,Waaia Yalca South Primary School,,,,,Waaia,VIC,3637,Government,Primary,http://www.vrqa.vic.gov.au/StateRegister/Provider.aspx/DetailsProvider?AccountID=b3595524-ed32-de11-9c94-002185cd8e5c,Yes,Prep-6,Inner Regional,3,1.5,3,1.3,15,7,8,15,13,0,possibly no
47023,53082,,Trebonne State School,,,,,Trebonne,QLD,4850,Government,Primary,http://www.trebonness.eq.edu.au,Yes,Prep-6,Remote,3,1.5,6,2.3,15,6,9,15,13,0,possibly no
47083,52489,,Cloyna State School,,,,,Cloyna,QLD,4605,Government,Primary,http://www.cloynass.eq.edu.au,Yes,Prep-6,Outer Regional,4,3,4,1.7,15,9,6,15,20,7,possibly no
49297,7374,,Robertstown Primary School,,,,,Robertstown,SA,5381,Government,Primary,http://www.robertsps.sa.edu.au,Yes,R-7,Outer Regional,4,2.8,3,2,15,9,6,15,0,33,possibly no
49494,6111,,Raukkan Aboriginal School,,,,,Raukkan,SA,5259,Government,Primary,http://www.raukkanab.sa.edu.au,Yes,R-5,Outer Regional,3,2.8,5,2.5,15,5,10,15,100,0,possibly no
50087,16547,,Dundee Beach School,,,,,Dundee Beach,NT,0840,Government,Primary,http://www.schools.nt.edu.au/tegs/dundee/dund.htm,Yes,P-6,Remote,1,1,3,1.9,15,10,5,15,13,19,possibly no
48277,12566,,Babakin Primary School,,,,,Babakin,WA,6428,Government,Primary,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5020,Yes,K-6,Remote,4,2.6,5,2.6,15,7,8,14.2,0,0,possibly no
48545,12521,,Woodanilling Primary School,,,,,Woodanilling,WA,6316,Government,Primary,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5481,Yes,K-4,Outer Regional,3,2.1,4,2.4,15,3,12,13.4,7,0,possibly no
50106,16568,,Murray Downs School,,,,,Ali Curung,NT,0872,Government,Combined,,Yes,T-9,Very Remote,1,1,1,1,15,7,8,15,100,100,possibly no
46556,52873,,Jericho State School,,,,,Jericho,QLD,4728,Government,Primary,http://www.jerichoss.eq.edu.au,Yes,Prep-6,Very Remote,2,1.2,4,1.7,15,6,9,14.2,33,0,possibly no
40589,52011,,Lundavra State School,,,,,Lundavra,QLD,4390,Government,Primary,http://www.lundavrass.eq.edu.au,Yes,Prep-6,Outer Regional,2,1.6,4,1.8,14,6,8,14,7,21,Yes
42418,9414,,Ben Lomond Public School,,,,,Ben Lomond,NSW,2365,Government,Primary,http://www.benlomond-p.schools.nsw.edu.au,Yes,K-6,Outer Regional,1,1.3,1,1.2,14,8,6,14,7,11,possibly no
42449,17437,,Jennings Public School,,,,,Jennings,NSW,4383,Government,Primary,http://www.jennings-p.schools.nsw.edu.au/,Yes,K-6,Outer Regional,2,1.4,1,0.8,14,6,8,14,0,0,possibly no
42719,10243,,Avoca Public School,,,,,Avoca,NSW,2577,Government,Primary,http://www.avoca-p.schools.nsw.edu.au,Yes,K-6,Inner Regional,2,1.3,1,0.9,14,9,5,14,7,0,possibly no
42959,11046,,Carinda Public School,,,,,Carinda,NSW,2831,Government,Primary,http://www.carinda-p.schools.nsw.edu.au,Yes,K-6,Remote,1,1.3,2,1,14,5,9,14,0,9,Yes
42991,9391,,Gwabegar Public School,,,,,Gwabegar,NSW,2356,Government,Primary,http://www.gwabegar-p.schools.nsw.edu.au,Yes,K-6,Remote,1,1.4,1,1,14,7,7,14,36,0,possibly no
43043,10990,,Trunkey Public School,,,,,Trunkey Creek,NSW,2795,Government,Primary,http://www.trunkey-p.schools.nsw.edu.au,Yes,K-6,Outer Regional,2,1.3,2,0.9,14,7,7,14,0,0,possibly no
43647,1797,,St Joseph's Primary School,,,,,Warialda,NSW,2402,Catholic,Primary,https://stjosephswarialda.catholic.edu.au/,Yes,K-6,Outer Regional,3,2.4,5,2.4,14,10,4,14,14,0,possibly no
46568,52265,,Eulo State School,,,,,Eulo,QLD,4491,Government,Primary,http://www.euloss.eq.edu.au,Yes,Prep-6,Very Remote,2,2,4,1.9,14,9,5,14,29,0,possibly no
46697,52262,,Bollon State School,,,,,Bollon,QLD,4488,Government,Primary,http://www.bollonss.eq.edu.au,Yes,Prep-6,Very Remote,2,1.2,5,2.4,14,6,8,14,21,0,possibly no
44080,10040,,Shelford Primary School,,,,,Shelford,VIC,3329,Government,Primary,http://www.shelfordps.vic.edu.au/,Yes,Prep-4,Inner Regional,2,1.8,1,0.4,14,5,9,14,0,0,possibly no
44163,11657,,Mitta Mitta Primary School,,,,,Mitta Mitta,VIC,3701,Government,Primary,http://www.mitta-mittaps.vic.edu.au/,Yes,Prep-6,Outer Regional,2,1.6,1,0.4,14,10,4,14,0,0,possibly no
44277,11583,,Edi Upper Primary School,,,,,Edi Upper,VIC,3678,Government,Primary,http://www.ediupperps.vic.edu.au,Yes,Prep-6,Outer Regional,1,1,3,1.7,14,8,6,14,0,0,Yes
46921,53035,,Kennedy State School,,,,,Kennedy,QLD,4816,Government,Primary,http://www.kennedyss.eq.edu.au,Yes,Prep-6,Remote,2,2,4,2.5,14,6,8,14,43,0,possibly no
46999,52671,,Brooweena State School,,,,,Brooweena,QLD,4620,Government,Primary,http://www.brooweenass.eq.edu.au,Yes,Prep-6,Inner Regional,2,1.2,4,2,14,5,9,14,0,0,Yes
47120,52471,,Woolooga State School,,,,,Woolooga,QLD,4570,Government,Primary,http://www.wooloogass.eq.edu.au,Yes,Prep-6,Inner Regional,2,1.6,5,1.9,14,6,8,14,0,0,possibly no
47124,51968,,Maryvale State School,,,,,Maryvale,QLD,4370,Government,Primary,http://www.maryvaless.eq.edu.au,Yes,Prep-6,Inner Regional,2,1.2,3,1.1,14,3,11,14,29,0,possibly no
47130,53133,,McDonnell Creek State School,,,,,Fishery Falls,QLD,4871,Government,Primary,http://www.mcdonnellcreekss.eq.edu.au,Yes,Prep-6,Outer Regional,3,1.4,6,1.9,14,5,9,14,0,7,possibly no
49265,6116,,Oodnadatta Aboriginal School,,,,,Oodnadatta,SA,5734,Government,Combined,http://www.oodnadattaab.sa.edu.au,Yes,R-12,Very Remote,3,3,4,4,14,10,4,14,86,50,possibly no
50109,7916,,Newcastle Waters School,,,,,Newcastle Waters,NT,0862,Government,Primary,http://directory.ntschools.net/SchoolProfile.aspx?name=Newcastle%20Waters%20School,Yes,P-6,Very Remote,1,1,2,1.5,14,6,8,14,100,100,possibly no
48465,12619,,Munglinup Primary School,,,,,Munglinup,WA,6450,Government,Primary,http://www.munglinupprimaryschool.wa.edu.au,Yes,K-6,Very Remote,5,3.3,3,0.8,14,7,7,14,0,0,possibly no
48487,12549,,Pingrup Primary School,,,,,Pingrup,WA,6343,Government,Primary,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5380,Yes,K-6,Remote,3,2.8,5,1.6,14,9,5,12.8,0,7,possibly no
52497,85092,,Maleny Independent School,,,,,Maleny,QLD,4552,Independent,Secondary,,Yes,7-8,Inner Regional,2,1,2,1,14,5,9,14,0,0,possibly no
52604,85196,,Josiah College,,,,,Carrara,QLD,4211,Independent,Special,,Yes,U,Major Cities,2,2,6,4.3,14,4,10,14,0,,possibly no
52617,85159,,Oasis College Surry Hills,,,,,Surry Hills,NSW,2010,Independent,Special,,No,11,Major Cities,3,3,3,1.8,14,6,7,14,0,,possibly no
52636,85134,,Ontrack - PCYC Building,,,,,Emerald,QLD,4720,Independent,Special,,Yes,6-10,Outer Regional,3,2.6,5,2.8,14,2,12,14,14,0,possibly no
40674,16612,,Hinchinbrook Christian School,,,,,Ingham,QLD,4850,Independent,Combined,http://www.hinchinbrookcs.org.au,Yes,Prep-10,Outer Regional,3,3,0,0,13,9,4,13,0,0,possibly no
42198,9735,,Doubtful Creek Public School,,,,,Doubtful Creek,NSW,2470,Government,Primary,http://www.doubtfulcreek-p.schools.nsw.edu.au,Yes,K-6,Inner Regional,1,1.4,1,0.9,13,5,8,13,15,0,possibly no
40151,8203,,Avoca Primary School,,,,,Avoca,TAS,7213,Government,Primary,https://education.tas.edu.au/avocaprimary/Pages/Home.aspx,Yes,K-6,Outer Regional,3,2.6,4,2.6,13,6,7,11.4,0,0,possibly no
42279,9742,,Rappville Public School,,,,,Rappville,NSW,2469,Government,Primary,http://www.rappville-p.schools.nsw.edu.au,Yes,K-6,Outer Regional,1,1.4,2,1.1,13,5,8,13,15,15,possibly no
42291,9527,,Stratford Public School,,,,,Stratford,NSW,2422,Government,Primary,http://www.stratford-p.schools.nsw.edu.au,Yes,K-6,Outer Regional,1,1.4,3,1.1,13,5,8,13,8,0,Yes
42294,9516,,Stroud Road Public School,,,,,Stroud Road,NSW,2415,Government,Primary,http://www.stroudroad-p.schools.nsw.edu.au,Yes,K-6,Inner Regional,1,1.4,2,0.9,13,7,6,13,15,0,possibly no
42425,16154,,Bonshaw Public School,,,,,Bonshaw,NSW,2361,Government,Primary,http://www.bonshaw-p.schools.nsw.edu.au/,Yes,K-6,Outer Regional,2,1.4,1,1.1,13,5,8,13,38,8,possibly no
42546,10523,,Binya Public School,,,,,Binya,NSW,2665,Government,Primary,http://www.binya-p.schools.nsw.edu.au,Yes,K-6,Outer Regional,2,1.3,3,1,13,6,7,13,8,0,possibly no
42687,16221,,Kandeer School,,,,,North Albury,NSW,2640,Government,Special,http://www.kandeer-s.schools.nsw.edu.au,Yes,U,Inner Regional,2,5.9,5,4.9,13,1,12,13,31,,possibly no
42808,10301,,Rye Park Public School,,,,,Rye Park,NSW,2586,Government,Primary,http://www.ryepark-p.schools.nsw.edu.au,Yes,K-6,Inner Regional,2,1.3,2,1,13,7,6,13,0,0,possibly no
43001,11022,,Koorawatha Public School,,,,,Koorawatha,NSW,2807,Government,Primary,http://www.koorawatha-p.schools.nsw.edu.au,Yes,K-6,Outer Regional,1,1.6,2,1,13,5,8,13,0,24,possibly no
43039,11055,,Tooraweenah Public School,,,,,Tooraweenah,NSW,2817,Government,Primary,http://www.tooraweena-p.schools.nsw.edu.au,Yes,K-6,Outer Regional,2,1.3,3,0.9,13,7,6,13,15,0,possibly no
46457,52993,,Osborne State School,,,,,Osborne,QLD,4806,Government,Primary,http://www.osborness.eq.edu.au,Yes,Prep-6,Outer Regional,3,2.2,2,1.1,13,7,6,13,62,0,possibly no
46488,52880,,Westwood State School,,,,,Westwood,QLD,4702,Government,Primary,http://www.westwoodss.eq.edu.au,Yes,Prep-6,Outer Regional,3,1.5,5,1.5,13,8,5,13,0,0,possibly no
44338,16070,,Buxton Primary School,,,,,Buxton,VIC,3711,Government,Primary,http://www.buxtonps.vic.edu.au/,Yes,Prep-6,Inner Regional,3,2.4,2,0.7,13,4,9,13,0,0,possibly no
44610,11825,,Olinda Primary School,,,,,Olinda,VIC,3788,Government,Primary,http://www.olindaps.vic.edu.au,Yes,Prep-5,Major Cities,3,2.8,2,0.9,13,6,7,13,0,8,possibly no
46545,52260,,Begonia State School,,,,,Begonia,QLD,4487,Government,Primary,http://www.begoniass.eq.edu.au,Yes,Prep-6,Remote,2,1.2,4,1.7,13,6,7,13,0,0,possibly no
46744,51902,,Mount Whitestone State School,,,,,Mount Whitestone,QLD,4347,Government,Primary,http://www.mtwhitestoness.eq.edu.au,Yes,Prep-6,Inner Regional,2,1.4,3,1.9,13,8,5,13,0,0,possibly no
46869,52936,,North Eton State School,,,,,North Eton,QLD,4741,Government,Primary,http://www.northetonss.eq.edu.au,Yes,Prep-6,Outer Regional,1,1,5,2.1,13,8,5,13,15,0,possibly no
46876,52771,,Givelda State School,,,,,Givelda,QLD,4670,Government,Primary,http://www.giveldass.eq.edu.au,Yes,Prep-6,Inner Regional,2,1.2,6,2,13,4,9,13,0,0,possibly no
